METAPOPULATION MODEL results; Date=8/2/2023 Time=17:04:39
===========================================================
B10




   16 populations (16 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       36       0.00      -1.12       2.53       6.17      23.00
       37       0.00      -1.16       2.53       6.22      16.00
       38       0.00      -1.16       2.42       6.01      18.00
       39       0.00      -1.16       2.32       5.81      17.00
       40       0.00      -1.25       2.22       5.69      17.00
       41       0.00      -1.22       2.21       5.65      16.00
       42       0.00      -1.32       2.12       5.56      18.00
       43       0.00      -1.21       2.04       5.29      17.00
       44       0.00      -1.32       2.08       5.48      15.00
       45       0.00      -1.34       2.04       5.42      16.00
       46       0.00      -1.38       2.02       5.42      15.00
       47       0.00      -1.43       1.98       5.39      15.00
       48       0.00      -1.46       1.92       5.31      19.00
       49       0.00      -1.44       1.82       5.07      18.00
       50       0.00      -1.49       1.83       5.15      19.00
       51       0.00      -1.49       1.75       4.99      18.00
       52       0.00      -1.51       1.79       5.10      14.00
       53       0.00      -1.53       1.75       5.03      17.00
       54       0.00      -1.55       1.78       5.11      16.00
       55       0.00      -1.54       1.73       4.99      17.00
       56       0.00      -1.55       1.65       4.86      17.00
       57       0.00      -1.58       1.67       4.92      15.00
       58       0.00      -1.68       1.68       5.05      18.00
       59       0.00      -1.68       1.59       4.86      23.00
       60       0.00      -1.55       1.46       4.46      14.00
       61       0.00      -1.52       1.41       4.34      14.00
       62       0.00      -1.56       1.41       4.38      15.00
       63       0.00      -1.57       1.31       4.19      16.00
       64       0.00      -1.55       1.27       4.09      15.00
       65       0.00      -1.61       1.28       4.16      17.00
       66       0.00      -1.61       1.26       4.13      14.00
       67       0.00      -1.56       1.20       3.96      20.00
       68       0.00      -1.43       1.09       3.61      14.00
       69       0.00      -1.51       1.11       3.72      17.00
       70       0.00      -1.52       1.07       3.66      15.00
       71       0.00      -1.52       1.02       3.57      15.00
       72       0.00      -1.55       0.96       3.46      14.00
       73       0.00      -1.58       0.95       3.48      16.00
       74       0.00      -1.47       0.90       3.27      13.00
       75       0.00      -1.63       0.94       3.51      21.00
       76       0.00      -1.51       0.92       3.35      16.00
       77       0.00      -1.65       0.98       3.60      16.00
       78       0.00      -1.59       0.94       3.47      19.00
       79       0.00      -1.60       0.89       3.38      15.00
       80       0.00      -1.48       0.83       3.14      15.00
       81       0.00      -1.54       0.84       3.22      15.00
       82       0.00      -1.55       0.83       3.21      21.00
       83       0.00      -1.59       0.80       3.18      17.00
       84       0.00      -1.57       0.81       3.18      16.00
       85       0.00      -1.52       0.80       3.12      16.00
       86       0.00      -1.48       0.77       3.02      15.00
       87       0.00      -1.44       0.73       2.90      14.00
       88       0.00      -1.58       0.73       3.04      19.00
       89       0.00      -1.54       0.71       2.96      17.00
       90       0.00      -1.46       0.67       2.79      16.00
       91       0.00      -1.45       0.67       2.79      14.00
       92       0.00      -1.50       0.69       2.88      13.00
       93       0.00      -1.49       0.65       2.79      16.00
       94       0.00      -1.49       0.65       2.78      18.00
       95       0.00      -1.38       0.57       2.52      14.00
       96       0.00      -1.50       0.63       2.76      19.00
       97       0.00      -1.58       0.65       2.87      16.00
       98       0.00      -1.54       0.62       2.78      18.00
       99       0.00      -1.49       0.59       2.68      14.00
      100       0.00      -1.36       0.53       2.41      14.00

Trajectory summary (Population 12: Pop 12)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       3.00       3.00       3.00       3.00       3.00
        1       0.00       1.72       3.66       5.60      12.00
        2       0.00       1.36       3.96       6.55      15.00
        3       0.00       1.31       4.09       6.87      14.00
        4       0.00       1.09       4.15       7.21      17.00
        5       0.00       1.04       4.24       7.43      18.00
        6       0.00       0.92       4.16       7.40      19.00
        7       0.00       0.76       4.02       7.28      17.00
        8       0.00       0.64       3.95       7.26      14.00
        9       0.00       0.50       3.92       7.33      17.00
       10       0.00       0.41       3.81       7.21      17.00
       11       0.00       0.27       3.66       7.05      15.00
       12       0.00       0.12       3.50       6.88      16.00
       13       0.00      -0.07       3.39       6.85      16.00
       14       0.00      -0.13       3.36       6.84      19.00
       15       0.00      -0.21       3.24       6.68      17.00
       16       0.00      -0.33       3.06       6.45      15.00
       17       0.00      -0.41       2.89       6.19      17.00
       18       0.00      -0.47       2.72       5.91      14.00
       19       0.00      -0.62       2.59       5.79      16.00
       20       0.00      -0.63       2.58       5.78      14.00
       21       0.00      -0.69       2.52       5.74      16.00
       22       0.00      -0.78       2.50       5.78      14.00
       23       0.00      -0.80       2.50       5.80      15.00
       24       0.00      -0.85       2.34       5.53      14.00
       25       0.00      -0.92       2.31       5.54      15.00
       26       0.00      -0.98       2.18       5.35      15.00
       27       0.00      -0.99       2.10       5.20      13.00
       28       0.00      -1.06       2.15       5.36      15.00
       29       0.00      -1.03       1.99       5.01      15.00
       30       0.00      -1.04       1.97       4.98      15.00
       31       0.00      -1.13       1.97       5.06      14.00
       32       0.00      -1.14       1.93       4.99      16.00
       33       0.00      -1.22       1.91       5.03      14.00
       34       0.00      -1.24       1.86       4.96      15.00
       35       0.00      -1.27       1.81       4.89      14.00
       36       0.00      -1.34       1.77       4.88      17.00
       37       0.00      -1.32       1.65       4.63      16.00
       38       0.00      -1.28       1.62       4.52      14.00
       39       0.00      -1.30       1.51       4.32      15.00
       40       0.00      -1.34       1.50       4.35      14.00
       41       0.00      -1.39       1.50       4.40      18.00
       42       0.00      -1.29       1.34       3.97      13.00
       43       0.00      -1.33       1.33       4.00      14.00
       44       0.00      -1.37       1.30       3.98      14.00
       45       0.00      -1.36       1.28       3.92      14.00
       46       0.00      -1.39       1.25       3.89      14.00
       47       0.00      -1.37       1.22       3.80      13.00
       48       0.00      -1.38       1.16       3.69      15.00
       49       0.00      -1.38       1.09       3.57      14.00
       50       0.00      -1.44       1.09       3.61      16.00
       51       0.00      -1.36       1.02       3.40      16.00
       52       0.00      -1.38       0.99       3.36      14.00
       53       0.00      -1.43       0.99       3.41      15.00
       54       0.00      -1.39       0.94       3.27      13.00
       55       0.00      -1.32       0.87       3.06      12.00
       56       0.00      -1.33       0.85       3.02      13.00
       57       0.00      -1.35       0.82       2.99      12.00
       58       0.00      -1.25       0.74       2.73      12.00
       59       0.00      -1.34       0.76       2.86      13.00
       60       0.00      -1.37       0.76       2.89      13.00
       61       0.00      -1.40       0.76       2.91      14.00
       62       0.00      -1.42       0.73       2.88      18.00
       63       0.00      -1.40       0.71       2.82      14.00
       64       0.00      -1.33       0.64       2.62      16.00
       65       0.00      -1.37       0.66       2.68      14.00
       66       0.00      -1.39       0.66       2.71      13.00
       67       0.00      -1.29       0.60       2.48      13.00
       68       0.00      -1.27       0.59       2.45      12.00
       69       0.00      -1.20       0.53       2.27      12.00
       70       0.00      -1.19       0.50       2.20      11.00
       71       0.00      -1.21       0.50       2.21      14.00
       72       0.00      -1.24       0.49       2.21      12.00
       73       0.00      -1.25       0.48       2.21      12.00
       74       0.00      -1.16       0.46       2.07      12.00
       75       0.00      -1.28       0.48       2.25      12.00
       76       0.00      -1.34       0.49       2.32      17.00
       77       0.00      -1.34       0.48       2.31      13.00
       78       0.00      -1.33       0.48       2.28      15.00
       79       0.00      -1.26       0.45       2.17      13.00
       80       0.00      -1.27       0.43       2.13      14.00
       81       0.00      -1.21       0.42       2.04      11.00
       82       0.00      -1.17       0.38       1.94      11.00
       83       0.00      -1.16       0.37       1.91      15.00
       84       0.00      -1.18       0.36       1.89      18.00
       85       0.00      -1.09       0.34       1.76      13.00
       86       0.00      -1.10       0.33       1.76      12.00
       87       0.00      -1.01       0.29       1.59      10.00
       88       0.00      -0.99       0.28       1.54      10.00
       89       0.00      -1.03       0.28       1.58      12.00
       90       0.00      -1.02       0.28       1.58      11.00
       91       0.00      -1.03       0.26       1.56      13.00
       92       0.00      -1.05       0.27       1.58      11.00
       93       0.00      -1.03       0.25       1.54      13.00
       94       0.00      -0.99       0.24       1.46      14.00
       95       0.00      -1.01       0.25       1.50      13.00
       96       0.00      -0.99       0.25       1.49      12.00
       97       0.00      -1.18       0.29       1.75      14.00
       98       0.00      -1.05       0.24       1.53      12.00
       99       0.00      -1.02       0.24       1.51      12.00
      100       0.00      -1.15       0.27       1.68      12.00

Trajectory summary (Population 13: Pop 13)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       5.00       5.00       5.00       5.00       5.00
        1       0.00       3.66       6.18       8.69      15.00
        2       0.00       3.44       6.87      10.30      20.00
        3       0.00       3.47       7.29      11.11      24.00
        4       0.00       3.50       7.57      11.64      24.00
        5       0.00       3.46       7.83      12.19      23.00
        6       0.00       3.36       7.68      11.99      21.00
        7       0.00       3.40       7.67      11.94      22.00
        8       0.00       3.48       7.71      11.95      20.00
        9       0.00       3.43       7.79      12.15      23.00
       10       0.00       3.32       7.78      12.25      26.00
       11       0.00       3.16       7.78      12.40      24.00
       12       0.00       3.27       7.70      12.13      22.00
       13       0.00       3.15       7.67      12.20      21.00
       14       0.00       3.04       7.53      12.02      23.00
       15       0.00       2.86       7.51      12.16      24.00
       16       0.00       2.72       7.45      12.18      22.00
       17       0.00       2.78       7.42      12.06      21.00
       18       0.00       2.78       7.38      11.97      20.00
       19       0.00       2.70       7.38      12.06      23.00
       20       0.00       2.50       7.38      12.26      24.00
       21       0.00       2.51       7.38      12.25      24.00
       22       0.00       2.58       7.36      12.14      24.00
       23       0.00       2.47       7.38      12.29      24.00
       24       0.00       2.26       7.16      12.06      24.00
       25       0.00       2.23       7.20      12.18      23.00
       26       0.00       2.21       7.15      12.08      20.00
       27       0.00       2.15       7.17      12.20      23.00
       28       0.00       2.13       7.09      12.06      23.00
       29       0.00       2.06       6.99      11.91      24.00
       30       0.00       1.99       6.81      11.62      21.00
       31       0.00       1.80       6.75      11.70      21.00
       32       0.00       1.76       6.73      11.71      23.00
       33       0.00       1.68       6.71      11.74      23.00
       34       0.00       1.61       6.61      11.62      23.00
       35       0.00       1.62       6.64      11.66      23.00
       36       0.00       1.53       6.63      11.74      22.00
       37       0.00       1.51       6.64      11.76      23.00
       38       0.00       1.50       6.67      11.84      23.00
       39       0.00       1.31       6.58      11.86      24.00
       40       0.00       1.19       6.55      11.92      23.00
       41       0.00       1.16       6.38      11.59      24.00
       42       0.00       1.01       6.20      11.40      26.00
       43       0.00       0.97       6.07      11.17      20.00
       44       0.00       0.94       6.09      11.24      24.00
       45       0.00       0.87       5.81      10.76      23.00
       46       0.00       0.81       5.88      10.94      23.00
       47       0.00       0.74       5.86      10.98      22.00
       48       0.00       0.67       5.73      10.80      22.00
       49       0.00       0.64       5.70      10.77      22.00
       50       0.00       0.64       5.88      11.13      21.00
       51       0.00       0.61       5.73      10.85      21.00
       52       0.00       0.53       5.76      11.00      23.00
       53       0.00       0.42       5.64      10.86      25.00
       54       0.00       0.39       5.61      10.82      24.00
       55       0.00       0.37       5.48      10.58      22.00
       56       0.00       0.29       5.44      10.59      23.00
       57       0.00       0.25       5.49      10.74      25.00
       58       0.00       0.21       5.44      10.68      24.00
       59       0.00       0.19       5.38      10.57      22.00
       60       0.00       0.11       5.25      10.38      23.00
       61       0.00       0.07       5.38      10.69      26.00
       62       0.00      -0.01       5.26      10.53      20.00
       63       0.00       0.03       5.30      10.56      24.00
       64       0.00      -0.09       5.34      10.77      27.00
       65       0.00      -0.05       5.29      10.62      23.00
       66       0.00      -0.07       5.18      10.43      22.00
       67       0.00      -0.16       5.06      10.28      24.00
       68       0.00      -0.20       5.04      10.28      23.00
       69       0.00      -0.23       5.01      10.26      21.00
       70       0.00      -0.31       4.85      10.01      22.00
       71       0.00      -0.35       4.90      10.14      21.00
       72       0.00      -0.31       4.82       9.96      20.00
       73       0.00      -0.40       4.77       9.94      23.00
       74       0.00      -0.41       4.68       9.76      19.00
       75       0.00      -0.47       4.73       9.94      24.00
       76       0.00      -0.50       4.62       9.74      20.00
       77       0.00      -0.57       4.58       9.73      18.00
       78       0.00      -0.68       4.57       9.81      21.00
       79       0.00      -0.69       4.47       9.64      22.00
       80       0.00      -0.70       4.49       9.67      20.00
       81       0.00      -0.73       4.39       9.52      22.00
       82       0.00      -0.80       4.49       9.78      25.00
       83       0.00      -0.79       4.47       9.73      23.00
       84       0.00      -0.82       4.35       9.52      22.00
       85       0.00      -0.77       4.31       9.38      19.00
       86       0.00      -0.82       4.42       9.66      20.00
       87       0.00      -0.84       4.33       9.50      21.00
       88       0.00      -0.79       4.24       9.26      21.00
       89       0.00      -0.76       4.18       9.12      19.00
       90       0.00      -0.93       4.14       9.21      21.00
       91       0.00      -0.91       4.14       9.18      21.00
       92       0.00      -0.98       4.08       9.14      23.00
       93       0.00      -1.01       4.24       9.49      24.00
       94       0.00      -0.97       4.16       9.29      28.00
       95       0.00      -0.94       4.29       9.52      19.00
       96       0.00      -0.97       4.24       9.45      22.00
       97       0.00      -0.96       4.16       9.29      22.00
       98       0.00      -0.93       4.11       9.16      24.00
       99       0.00      -1.04       4.12       9.28      21.00
      100       0.00      -1.01       3.99       9.00      21.00

Trajectory summary (Population 14: Pop 14)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.80       2.27       3.73       9.00
        2       0.00       0.43       2.27       4.11       9.00
        3       0.00       0.12       2.09       4.06      14.00
        4       0.00      -0.11       1.90       3.91      11.00
        5       0.00      -0.26       1.67       3.60       9.00
        6       0.00      -0.45       1.58       3.61      11.00
        7       0.00      -0.52       1.43       3.39      10.00
        8       0.00      -0.66       1.36       3.39      10.00
        9       0.00      -0.67       1.14       2.94      12.00
       10       0.00      -0.73       1.04       2.80      15.00
       11       0.00      -0.77       0.93       2.62       9.00
       12       0.00      -0.81       0.78       2.37      11.00
       13       0.00      -0.84       0.71       2.27      11.00
       14       0.00      -0.81       0.61       2.02       8.00
       15       0.00      -0.86       0.57       2.00      11.00
       16       0.00      -0.80       0.49       1.79       9.00
       17       0.00      -0.84       0.47       1.78       9.00
       18       0.00      -0.83       0.41       1.64       9.00
       19       0.00      -0.77       0.35       1.47       8.00
       20       0.00      -0.75       0.31       1.37      10.00
       21       0.00      -0.64       0.26       1.17       6.00
       22       0.00      -0.71       0.26       1.24       8.00
       23       0.00      -0.69       0.25       1.19       7.00
       24       0.00      -0.70       0.23       1.17       7.00
       25       0.00      -0.75       0.23       1.21       9.00
       26       0.00      -0.70       0.20       1.10       8.00
       27       0.00      -0.70       0.18       1.06       8.00
       28       0.00      -0.69       0.17       1.02      11.00
       29       0.00      -0.60       0.14       0.88       8.00
       30       0.00      -0.61       0.13       0.86       9.00
       31       0.00      -0.47       0.09       0.66       7.00
       32       0.00      -0.49       0.08       0.65       8.00
       33       0.00      -0.44       0.08       0.60       7.00
       34       0.00      -0.42       0.07       0.56       5.00
       35       0.00      -0.55       0.08       0.71      10.00
       36       0.00      -0.41       0.05       0.52       6.00
       37       0.00      -0.44       0.06       0.56       7.00
       38       0.00      -0.38       0.05       0.48       6.00
       39       0.00      -0.34       0.04       0.42       5.00
       40       0.00      -0.38       0.04       0.46       8.00
       41       0.00      -0.28       0.03       0.34       4.00
       42       0.00      -0.30       0.03       0.35       6.00
       43       0.00      -0.33       0.03       0.38       9.00
       44       0.00      -0.21       0.02       0.25       5.00
       45       0.00      -0.20       0.01       0.23       5.00
       46       0.00      -0.21       0.01       0.24       5.00
       47       0.00      -0.20       0.01       0.22       5.00
       48       0.00      -0.20       0.01       0.22       6.00
       49       0.00      -0.23       0.01       0.26       6.00
       50       0.00      -0.27       0.02       0.31       7.00
       51       0.00      -0.22       0.01       0.25       5.00
       52       0.00      -0.14       0.01       0.16       4.00
       53       0.00      -0.16       0.01       0.18       4.00
       54       0.00      -0.13       0.01       0.14       3.00
       55       0.00      -0.16       0.01       0.17       5.00
       56       0.00      -0.28       0.01       0.31       9.00
       57       0.00      -0.11       0.01       0.12       3.00
       58       0.00      -0.17       0.01       0.19       4.00
       59       0.00      -0.14       0.01       0.15       4.00
       60       0.00      -0.10       0.00       0.10       3.00
       61       0.00      -0.16       0.01       0.18       5.00
       62       0.00      -0.14       0.01       0.15       4.00
       63       0.00      -0.09       0.00       0.09       2.00
       64       0.00      -0.07       0.00       0.07       2.00
       65       0.00      -0.10       0.00       0.10       3.00
       66       0.00      -0.16       0.01       0.17       5.00
       67       0.00      -0.10       0.00       0.10       3.00
       68       0.00      -0.15       0.00       0.16       5.00
       69       0.00      -0.09       0.00       0.10       3.00
       70       0.00      -0.03       0.00       0.03       1.00
       71       0.00      -0.09       0.00       0.10       3.00
       72       0.00      -0.09       0.00       0.10       3.00
       73       0.00      -0.03       0.00       0.03       1.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 15: Pop 15)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       8.00       8.00       8.00       8.00       8.00
        1       1.00       6.48       9.61      12.74      19.00
        2       0.00       6.33      10.64      14.94      28.00
        3       0.00       6.77      11.58      16.38      30.00
        4       0.00       7.07      12.07      17.06      29.00
        5       0.00       7.16      12.37      17.58      29.00
        6       0.00       7.53      12.78      18.03      31.00
        7       0.00       7.53      12.78      18.03      31.00
        8       0.00       7.68      12.82      17.95      31.00
        9       0.00       7.81      13.12      18.43      30.00
       10       0.00       7.89      13.06      18.22      30.00
       11       0.00       7.79      12.91      18.04      28.00
       12       0.00       7.66      12.92      18.18      32.00
       13       0.00       7.72      13.11      18.51      33.00
       14       0.00       7.83      13.07      18.30      32.00
       15       0.00       7.71      12.87      18.03      27.00
       16       0.00       7.66      13.05      18.44      32.00
       17       0.00       7.60      13.02      18.44      31.00
       18       0.00       7.68      12.99      18.30      30.00
       19       0.00       7.99      13.15      18.31      32.00
       20       0.00       8.12      13.37      18.62      30.00
       21       0.00       8.17      13.53      18.89      29.00
       22       0.00       8.01      13.52      19.02      37.00
       23       0.00       8.08      13.38      18.67      30.00
       24       0.00       7.77      13.29      18.81      32.00
       25       0.00       7.72      13.31      18.90      30.00
       26       0.00       7.75      13.13      18.51      32.00
       27       0.00       7.84      13.12      18.40      28.00
       28       0.00       7.61      13.05      18.48      34.00
       29       0.00       7.65      13.06      18.47      32.00
       30       0.00       7.70      13.12      18.53      29.00
       31       0.00       7.81      13.32      18.83      33.00
       32       0.00       7.88      13.35      18.81      30.00
       33       0.00       7.68      13.19      18.69      34.00
       34       0.00       7.88      13.37      18.85      31.00
       35       0.00       7.77      13.32      18.87      31.00
       36       0.00       7.58      13.19      18.80      30.00
       37       0.00       7.53      13.02      18.51      31.00
       38       0.00       7.56      13.04      18.52      33.00
       39       0.00       7.48      13.00      18.52      32.00
       40       0.00       7.39      13.02      18.66      32.00
       41       0.00       7.28      12.89      18.50      30.00
       42       0.00       7.34      12.87      18.41      32.00
       43       0.00       7.33      12.92      18.50      30.00
       44       0.00       7.40      12.85      18.30      31.00
       45       0.00       7.26      12.89      18.53      30.00
       46       0.00       7.06      12.79      18.52      31.00
       47       0.00       7.19      12.85      18.50      31.00
       48       0.00       6.94      12.58      18.23      34.00
       49       0.00       6.93      12.68      18.42      29.00
       50       0.00       6.98      12.95      18.92      37.00
       51       0.00       7.16      12.94      18.71      32.00
       52       0.00       7.09      12.97      18.85      32.00
       53       0.00       6.76      12.74      18.71      29.00
       54       0.00       6.71      12.48      18.26      28.00
       55       0.00       6.69      12.49      18.30      29.00
       56       0.00       6.64      12.43      18.23      30.00
       57       0.00       6.58      12.38      18.17      30.00
       58       0.00       6.64      12.35      18.06      32.00
       59       0.00       6.63      12.39      18.15      29.00
       60       0.00       6.81      12.49      18.17      28.00
       61       0.00       6.62      12.47      18.32      36.00
       62       0.00       6.60      12.52      18.43      31.00
       63       0.00       6.67      12.58      18.49      30.00
       64       0.00       6.57      12.48      18.39      30.00
       65       0.00       6.50      12.39      18.28      30.00
       66       0.00       6.32      12.26      18.20      31.00
       67       0.00       6.37      12.13      17.89      31.00
       68       0.00       6.37      12.31      18.25      29.00
       69       0.00       6.53      12.49      18.45      31.00
       70       0.00       6.47      12.45      18.44      33.00
       71       0.00       6.47      12.45      18.44      28.00
       72       0.00       6.47      12.38      18.29      27.00
       73       0.00       6.35      12.49      18.64      33.00
       74       0.00       6.26      12.33      18.41      32.00
       75       0.00       6.34      12.38      18.43      33.00
       76       0.00       6.27      12.43      18.58      32.00
       77       0.00       6.29      12.35      18.41      29.00
       78       0.00       6.23      12.42      18.60      29.00
       79       0.00       6.30      12.46      18.62      32.00
       80       0.00       6.12      12.31      18.50      29.00
       81       0.00       6.11      12.23      18.35      32.00
       82       0.00       6.23      12.34      18.45      29.00
       83       0.00       6.19      12.45      18.71      34.00
       84       0.00       6.25      12.44      18.63      30.00
       85       0.00       6.06      12.33      18.60      29.00
       86       0.00       6.03      12.19      18.35      32.00
       87       0.00       5.90      12.08      18.26      29.00
       88       0.00       6.05      12.22      18.40      29.00
       89       0.00       6.01      12.19      18.36      33.00
       90       0.00       5.98      12.34      18.71      31.00
       91       0.00       5.97      12.22      18.47      33.00
       92       0.00       5.90      12.20      18.50      30.00
       93       0.00       5.66      11.90      18.13      28.00
       94       0.00       5.56      11.91      18.26      30.00
       95       0.00       5.67      12.08      18.48      34.00
       96       0.00       5.73      11.94      18.14      29.00
       97       0.00       5.54      11.78      18.02      31.00
       98       0.00       5.61      11.90      18.19      32.00
       99       0.00       5.65      11.96      18.26      29.00
      100       0.00       5.58      12.02      18.47      29.00

Trajectory summary (Population 16: Pop 16)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.82       2.32       3.82       8.00
        2       0.00       0.40       2.38       4.36      13.00
        3       0.00       0.20       2.19       4.18      12.00
        4       0.00      -0.09       1.91       3.92      11.00
        5       0.00      -0.27       1.79       3.85       9.00
        6       0.00      -0.42       1.57       3.56      10.00
        7       0.00      -0.53       1.41       3.35      11.00
        8       0.00      -0.62       1.29       3.20      12.00
        9       0.00      -0.67       1.12       2.92       9.00
       10       0.00      -0.80       1.07       2.94      10.00
       11       0.00      -0.80       0.95       2.70       9.00
       12       0.00      -0.81       0.85       2.51      10.00
       13       0.00      -0.85       0.78       2.41      10.00
       14       0.00      -0.86       0.70       2.26       8.00
       15       0.00      -0.89       0.64       2.18      10.00
       16       0.00      -0.87       0.58       2.03       9.00
       17       0.00      -0.93       0.55       2.04       9.00
       18       0.00      -0.84       0.48       1.81      10.00
       19       0.00      -0.79       0.39       1.57       8.00
       20       0.00      -0.80       0.35       1.50      11.00
       21       0.00      -0.75       0.29       1.34       8.00
       22       0.00      -0.74       0.28       1.30       9.00
       23       0.00      -0.66       0.24       1.14       7.00
       24       0.00      -0.61       0.18       0.98       9.00
       25       0.00      -0.62       0.17       0.97       8.00
       26       0.00      -0.57       0.15       0.87       8.00
       27       0.00      -0.62       0.15       0.92       7.00
       28       0.00      -0.55       0.12       0.79       7.00
       29       0.00      -0.52       0.12       0.76       6.00
       30       0.00      -0.54       0.12       0.77       6.00
       31       0.00      -0.54       0.10       0.75       8.00
       32       0.00      -0.58       0.11       0.80       8.00
       33       0.00      -0.51       0.09       0.69       8.00
       34       0.00      -0.48       0.08       0.65       8.00
       35       0.00      -0.48       0.07       0.62       9.00
       36       0.00      -0.44       0.06       0.56       9.00
       37       0.00      -0.43       0.06       0.55       7.00
       38       0.00      -0.32       0.04       0.40       5.00
       39       0.00      -0.45       0.06       0.57       9.00
       40       0.00      -0.38       0.05       0.48       6.00
       41       0.00      -0.36       0.04       0.44       6.00
       42       0.00      -0.28       0.03       0.33       6.00
       43       0.00      -0.22       0.02       0.26       4.00
       44       0.00      -0.24       0.02       0.28       6.00
       45       0.00      -0.20       0.02       0.24       4.00
       46       0.00      -0.18       0.01       0.20       3.00
       47       0.00      -0.18       0.01       0.21       4.00
       48       0.00      -0.30       0.02       0.34       7.00
       49       0.00      -0.16       0.01       0.18       4.00
       50       0.00      -0.14       0.01       0.15       4.00
       51       0.00      -0.16       0.01       0.18       4.00
       52       0.00      -0.20       0.01       0.22       5.00
       53       0.00      -0.22       0.01       0.24       5.00
       54       0.00      -0.27       0.01       0.29       8.00
       55       0.00      -0.31       0.01       0.33      10.00
       56       0.00      -0.13       0.01       0.14       3.00
       57       0.00      -0.11       0.00       0.12       3.00
       58       0.00      -0.14       0.01       0.15       4.00
       59       0.00      -0.14       0.01       0.15       4.00
       60       0.00      -0.11       0.00       0.12       3.00
       61       0.00      -0.11       0.00       0.12       3.00
       62       0.00      -0.16       0.01       0.18       5.00
       63       0.00      -0.23       0.01       0.25       7.00
       64       0.00      -0.23       0.01       0.25       7.00
       65       0.00      -0.22       0.01       0.24       6.00
       66       0.00      -0.16       0.01       0.18       5.00
       67       0.00      -0.19       0.01       0.21       5.00
       68       0.00      -0.19       0.01       0.21       5.00
       69       0.00      -0.17       0.01       0.19       4.00
       70       0.00      -0.16       0.01       0.18       5.00
       71       0.00      -0.11       0.00       0.12       3.00
       72       0.00      -0.14       0.01       0.15       4.00
       73       0.00      -0.07       0.00       0.07       2.00
       74       0.00      -0.10       0.00       0.10       3.00
       75       0.00      -0.07       0.00       0.07       2.00
       76       0.00      -0.20       0.01       0.22       6.00
       77       0.00      -0.09       0.00       0.09       2.00
       78       0.00      -0.10       0.00       0.10       3.00
       79       0.00      -0.07       0.00       0.07       2.00
       80       0.00      -0.11       0.00       0.12       3.00
       81       0.00      -0.13       0.00       0.14       4.00
       82       0.00      -0.13       0.01       0.14       3.00
       83       0.00      -0.22       0.01       0.24       7.00
       84       0.00      -0.19       0.01       0.21       6.00
       85       0.00      -0.25       0.01       0.26       8.00
       86       0.00      -0.14       0.01       0.15       4.00
       87       0.00      -0.18       0.01       0.19       5.00
       88       0.00      -0.26       0.01       0.28       8.00
       89       0.00      -0.14       0.01       0.15       4.00
       90       0.00      -0.14       0.01       0.15       4.00
       91       0.00      -0.09       0.00       0.09       2.00
       92       0.00      -0.19       0.01       0.20       6.00
       93       0.00      -0.15       0.01       0.17       4.00
       94       0.00      -0.22       0.01       0.24       7.00
       95       0.00      -0.22       0.01       0.24       6.00
       96       0.00      -0.26       0.01       0.28       7.00
       97       0.00      -0.16       0.01       0.17       5.00
       98       0.00      -0.16       0.01       0.18       5.00
       99       0.00      -0.07       0.00       0.07       2.00
      100       0.00      -0.12       0.00       0.13       4.00
