METAPOPULATION MODEL results; Date=8/2/2023 Time=22:30:53
===========================================================
B10




   16 populations (16 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       36       0.00      -1.07       2.58       6.23      19.00
       37       0.00      -1.15       2.55       6.26      19.00
       38       0.00      -1.19       2.44       6.07      17.00
       39       0.00      -1.17       2.39       5.94      20.00
       40       0.00      -1.18       2.30       5.78      15.00
       41       0.00      -1.27       2.29       5.86      17.00
       42       0.00      -1.20       2.12       5.44      15.00
       43       0.00      -1.27       2.13       5.52      17.00
       44       0.00      -1.26       2.05       5.35      16.00
       45       0.00      -1.37       2.10       5.58      17.00
       46       0.00      -1.41       2.12       5.64      18.00
       47       0.00      -1.31       2.02       5.35      17.00
       48       0.00      -1.33       1.95       5.23      17.00
       49       0.00      -1.39       1.96       5.30      15.00
       50       0.00      -1.49       1.92       5.33      20.00
       51       0.00      -1.50       1.87       5.24      18.00
       52       0.00      -1.36       1.72       4.80      15.00
       53       0.00      -1.44       1.71       4.85      15.00
       54       0.00      -1.52       1.70       4.92      15.00
       55       0.00      -1.49       1.63       4.75      19.00
       56       0.00      -1.53       1.63       4.78      20.00
       57       0.00      -1.50       1.52       4.54      18.00
       58       0.00      -1.50       1.50       4.51      16.00
       59       0.00      -1.56       1.48       4.52      16.00
       60       0.00      -1.58       1.50       4.58      17.00
       61       0.00      -1.60       1.46       4.52      16.00
       62       0.00      -1.52       1.42       4.37      16.00
       63       0.00      -1.54       1.39       4.32      13.00
       64       0.00      -1.63       1.39       4.41      16.00
       65       0.00      -1.59       1.35       4.29      17.00
       66       0.00      -1.51       1.28       4.08      15.00
       67       0.00      -1.63       1.30       4.23      16.00
       68       0.00      -1.53       1.24       4.02      14.00
       69       0.00      -1.64       1.25       4.14      17.00
       70       0.00      -1.63       1.24       4.11      18.00
       71       0.00      -1.59       1.22       4.02      14.00
       72       0.00      -1.52       1.14       3.81      15.00
       73       0.00      -1.70       1.20       4.10      18.00
       74       0.00      -1.70       1.20       4.10      20.00
       75       0.00      -1.62       1.12       3.86      17.00
       76       0.00      -1.66       1.13       3.91      17.00
       77       0.00      -1.57       1.04       3.65      15.00
       78       0.00      -1.58       1.03       3.65      16.00
       79       0.00      -1.59       0.99       3.57      14.00
       80       0.00      -1.61       0.97       3.55      16.00
       81       0.00      -1.56       0.95       3.45      18.00
       82       0.00      -1.54       0.91       3.36      17.00
       83       0.00      -1.56       0.92       3.40      14.00
       84       0.00      -1.68       0.91       3.50      17.00
       85       0.00      -1.67       0.92       3.51      18.00
       86       0.00      -1.53       0.86       3.24      16.00
       87       0.00      -1.47       0.79       3.05      14.00
       88       0.00      -1.52       0.81       3.14      16.00
       89       0.00      -1.62       0.82       3.27      16.00
       90       0.00      -1.58       0.81       3.20      14.00
       91       0.00      -1.51       0.76       3.03      15.00
       92       0.00      -1.52       0.76       3.04      16.00
       93       0.00      -1.46       0.70       2.86      15.00
       94       0.00      -1.48       0.71       2.90      15.00
       95       0.00      -1.45       0.68       2.81      15.00
       96       0.00      -1.36       0.62       2.60      15.00
       97       0.00      -1.29       0.57       2.44      13.00
       98       0.00      -1.34       0.58       2.49      13.00
       99       0.00      -1.38       0.59       2.57      13.00
      100       0.00      -1.40       0.60       2.59      14.00

Trajectory summary (Population 12: Pop 12)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       3.00       3.00       3.00       3.00       3.00
        1       0.00       1.79       3.70       5.61      10.00
        2       0.00       1.47       4.02       6.58      14.00
        3       0.00       1.33       4.09       6.85      16.00
        4       0.00       1.13       4.06       6.98      15.00
        5       0.00       0.93       4.09       7.24      15.00
        6       0.00       0.75       4.04       7.33      15.00
        7       0.00       0.71       3.97       7.23      16.00
        8       0.00       0.57       3.90       7.23      15.00
        9       0.00       0.45       3.79       7.12      17.00
       10       0.00       0.33       3.61       6.89      15.00
       11       0.00       0.21       3.61       7.00      16.00
       12       0.00       0.06       3.54       7.03      17.00
       13       0.00      -0.02       3.37       6.76      15.00
       14       0.00      -0.12       3.30       6.72      16.00
       15       0.00      -0.15       3.23       6.62      15.00
       16       0.00      -0.24       3.13       6.50      14.00
       17       0.00      -0.37       3.05       6.48      15.00
       18       0.00      -0.41       2.86       6.13      14.00
       19       0.00      -0.50       2.78       6.06      16.00
       20       0.00      -0.55       2.66       5.86      19.00
       21       0.00      -0.66       2.51       5.68      13.00
       22       0.00      -0.74       2.45       5.65      16.00
       23       0.00      -0.84       2.48       5.80      14.00
       24       0.00      -0.87       2.45       5.78      18.00
       25       0.00      -0.90       2.38       5.65      16.00
       26       0.00      -0.92       2.38       5.67      15.00
       27       0.00      -0.94       2.36       5.66      14.00
       28       0.00      -1.03       2.30       5.62      16.00
       29       0.00      -1.08       2.27       5.61      15.00
       30       0.00      -1.10       2.13       5.37      16.00
       31       0.00      -1.09       1.97       5.03      17.00
       32       0.00      -1.12       1.94       5.01      15.00
       33       0.00      -1.23       1.94       5.11      18.00
       34       0.00      -1.15       1.82       4.78      15.00
       35       0.00      -1.17       1.76       4.70      14.00
       36       0.00      -1.14       1.67       4.48      11.00
       37       0.00      -1.21       1.67       4.56      14.00
       38       0.00      -1.30       1.60       4.50      16.00
       39       0.00      -1.21       1.49       4.19      14.00
       40       0.00      -1.23       1.43       4.09      14.00
       41       0.00      -1.30       1.44       4.18      17.00
       42       0.00      -1.28       1.40       4.08      14.00
       43       0.00      -1.31       1.36       4.03      15.00
       44       0.00      -1.28       1.33       3.94      14.00
       45       0.00      -1.27       1.30       3.88      14.00
       46       0.00      -1.32       1.24       3.80      14.00
       47       0.00      -1.41       1.24       3.90      16.00
       48       0.00      -1.41       1.25       3.90      13.00
       49       0.00      -1.41       1.22       3.84      15.00
       50       0.00      -1.39       1.13       3.65      13.00
       51       0.00      -1.40       1.11       3.63      16.00
       52       0.00      -1.39       1.02       3.43      16.00
       53       0.00      -1.39       1.00       3.40      13.00
       54       0.00      -1.50       1.04       3.58      15.00
       55       0.00      -1.43       0.97       3.38      14.00
       56       0.00      -1.40       0.93       3.27      13.00
       57       0.00      -1.39       0.92       3.24      16.00
       58       0.00      -1.46       0.91       3.28      15.00
       59       0.00      -1.33       0.85       3.04      13.00
       60       0.00      -1.38       0.84       3.06      14.00
       61       0.00      -1.32       0.77       2.86      16.00
       62       0.00      -1.35       0.76       2.88      14.00
       63       0.00      -1.33       0.75       2.82      14.00
       64       0.00      -1.38       0.73       2.85      15.00
       65       0.00      -1.43       0.71       2.86      16.00
       66       0.00      -1.37       0.69       2.75      15.00
       67       0.00      -1.31       0.66       2.63      13.00
       68       0.00      -1.38       0.65       2.68      15.00
       69       0.00      -1.30       0.59       2.48      13.00
       70       0.00      -1.31       0.57       2.45      16.00
       71       0.00      -1.24       0.55       2.33      13.00
       72       0.00      -1.32       0.57       2.45      12.00
       73       0.00      -1.31       0.54       2.39      13.00
       74       0.00      -1.20       0.48       2.17      13.00
       75       0.00      -1.24       0.48       2.19      16.00
       76       0.00      -1.27       0.47       2.21      13.00
       77       0.00      -1.31       0.47       2.25      13.00
       78       0.00      -1.26       0.44       2.15      15.00
       79       0.00      -1.19       0.40       1.99      14.00
       80       0.00      -1.11       0.36       1.83      12.00
       81       0.00      -1.11       0.36       1.83      11.00
       82       0.00      -1.15       0.35       1.85      14.00
       83       0.00      -1.09       0.34       1.78      10.00
       84       0.00      -1.22       0.38       1.97      13.00
       85       0.00      -1.30       0.39       2.07      12.00
       86       0.00      -1.24       0.35       1.94      16.00
       87       0.00      -1.13       0.31       1.76      13.00
       88       0.00      -1.01       0.28       1.57      11.00
       89       0.00      -1.05       0.29       1.64      11.00
       90       0.00      -1.19       0.31       1.80      17.00
       91       0.00      -1.13       0.30       1.72      12.00
       92       0.00      -1.13       0.28       1.69      14.00
       93       0.00      -1.06       0.25       1.57      15.00
       94       0.00      -1.06       0.25       1.56      16.00
       95       0.00      -0.94       0.22       1.38      10.00
       96       0.00      -0.98       0.24       1.45      11.00
       97       0.00      -1.05       0.24       1.54      13.00
       98       0.00      -1.00       0.24       1.47      11.00
       99       0.00      -0.98       0.23       1.44      14.00
      100       0.00      -0.99       0.22       1.43      13.00

Trajectory summary (Population 13: Pop 13)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       5.00       5.00       5.00       5.00       5.00
        1       0.00       3.76       6.18       8.60      17.00
        2       0.00       3.68       7.02      10.36      20.00
        3       0.00       3.70       7.45      11.20      22.00
        4       0.00       3.88       7.85      11.82      23.00
        5       0.00       3.65       7.92      12.19      24.00
        6       0.00       3.73       8.03      12.34      21.00
        7       0.00       3.59       8.01      12.43      25.00
        8       0.00       3.56       7.97      12.38      22.00
        9       0.00       3.54       7.87      12.21      22.00
       10       0.00       3.48       7.81      12.15      24.00
       11       0.00       3.31       7.87      12.43      27.00
       12       0.00       3.32       7.88      12.44      24.00
       13       0.00       3.34       7.94      12.53      24.00
       14       0.00       3.26       7.82      12.37      22.00
       15       0.00       3.09       7.72      12.34      23.00
       16       0.00       3.08       7.68      12.27      23.00
       17       0.00       2.97       7.57      12.16      27.00
       18       0.00       2.81       7.58      12.35      23.00
       19       0.00       2.63       7.37      12.12      22.00
       20       0.00       2.59       7.38      12.17      22.00
       21       0.00       2.50       7.25      12.00      22.00
       22       0.00       2.30       7.17      12.05      21.00
       23       0.00       2.35       7.28      12.20      26.00
       24       0.00       2.29       7.28      12.28      25.00
       25       0.00       2.29       7.21      12.14      23.00
       26       0.00       2.17       7.12      12.06      21.00
       27       0.00       2.04       6.97      11.91      21.00
       28       0.00       1.99       7.01      12.02      25.00
       29       0.00       1.97       7.02      12.08      23.00
       30       0.00       1.91       6.93      11.95      22.00
       31       0.00       1.74       6.79      11.84      24.00
       32       0.00       1.70       6.72      11.75      23.00
       33       0.00       1.62       6.62      11.63      21.00
       34       0.00       1.49       6.51      11.54      22.00
       35       0.00       1.48       6.59      11.69      21.00
       36       0.00       1.44       6.54      11.64      21.00
       37       0.00       1.28       6.57      11.85      23.00
       38       0.00       1.28       6.58      11.88      24.00
       39       0.00       1.24       6.44      11.64      21.00
       40       0.00       1.08       6.20      11.31      23.00
       41       0.00       0.99       6.21      11.43      22.00
       42       0.00       1.03       6.29      11.54      22.00
       43       0.00       0.94       6.16      11.38      22.00
       44       0.00       0.96       6.09      11.21      25.00
       45       0.00       0.82       5.91      11.00      22.00
       46       0.00       0.74       5.80      10.86      20.00
       47       0.00       0.63       5.74      10.85      21.00
       48       0.00       0.65       5.81      10.98      21.00
       49       0.00       0.61       5.79      10.96      24.00
       50       0.00       0.58       5.74      10.90      22.00
       51       0.00       0.50       5.68      10.86      20.00
       52       0.00       0.50       5.73      10.96      20.00
       53       0.00       0.43       5.60      10.77      22.00
       54       0.00       0.37       5.60      10.83      24.00
       55       0.00       0.33       5.44      10.55      20.00
       56       0.00       0.22       5.37      10.51      22.00
       57       0.00       0.15       5.39      10.63      24.00
       58       0.00       0.16       5.27      10.39      20.00
       59       0.00       0.20       5.25      10.30      21.00
       60       0.00       0.13       5.20      10.26      21.00
       61       0.00       0.03       5.21      10.38      23.00
       62       0.00       0.03       5.08      10.13      21.00
       63       0.00       0.04       5.18      10.31      21.00
       64       0.00      -0.04       5.09      10.21      19.00
       65       0.00      -0.03       5.18      10.39      22.00
       66       0.00      -0.07       5.24      10.56      20.00
       67       0.00      -0.15       5.16      10.46      22.00
       68       0.00      -0.14       5.26      10.66      22.00
       69       0.00      -0.18       5.10      10.38      20.00
       70       0.00      -0.20       5.03      10.26      21.00
       71       0.00      -0.23       5.00      10.23      19.00
       72       0.00      -0.31       4.86      10.03      23.00
       73       0.00      -0.34       4.87      10.08      20.00
       74       0.00      -0.41       4.80      10.01      26.00
       75       0.00      -0.46       4.75       9.96      22.00
       76       0.00      -0.47       4.76       9.98      21.00
       77       0.00      -0.47       4.65       9.77      22.00
       78       0.00      -0.53       4.61       9.75      22.00
       79       0.00      -0.63       4.51       9.65      24.00
       80       0.00      -0.64       4.56       9.75      21.00
       81       0.00      -0.66       4.51       9.69      21.00
       82       0.00      -0.72       4.48       9.69      24.00
       83       0.00      -0.69       4.43       9.55      22.00
       84       0.00      -0.69       4.39       9.48      23.00
       85       0.00      -0.82       4.41       9.63      26.00
       86       0.00      -0.79       4.21       9.22      23.00
       87       0.00      -0.82       4.29       9.39      22.00
       88       0.00      -0.84       4.38       9.59      21.00
       89       0.00      -0.91       4.40       9.71      22.00
       90       0.00      -0.89       4.26       9.42      22.00
       91       0.00      -0.86       4.09       9.03      21.00
       92       0.00      -0.90       4.13       9.16      27.00
       93       0.00      -1.01       4.06       9.12      22.00
       94       0.00      -0.92       4.00       8.92      19.00
       95       0.00      -1.00       4.09       9.17      22.00
       96       0.00      -0.99       3.98       8.94      20.00
       97       0.00      -1.08       4.10       9.28      20.00
       98       0.00      -1.11       4.08       9.28      23.00
       99       0.00      -1.06       4.01       9.07      24.00
      100       0.00      -1.12       4.04       9.19      22.00

Trajectory summary (Population 14: Pop 14)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.78       2.28       3.78       9.00
        2       0.00       0.42       2.30       4.18      10.00
        3       0.00       0.14       2.15       4.17      11.00
        4       0.00      -0.08       1.97       4.02      10.00
        5       0.00      -0.20       1.78       3.77      11.00
        6       0.00      -0.39       1.62       3.63      11.00
        7       0.00      -0.55       1.48       3.51      14.00
        8       0.00      -0.55       1.36       3.27      10.00
        9       0.00      -0.63       1.23       3.09      11.00
       10       0.00      -0.72       1.09       2.90       9.00
       11       0.00      -0.76       1.03       2.81      11.00
       12       0.00      -0.80       0.90       2.60       8.00
       13       0.00      -0.81       0.83       2.47       9.00
       14       0.00      -0.80       0.73       2.27       9.00
       15       0.00      -0.84       0.64       2.11       9.00
       16       0.00      -0.81       0.55       1.90       9.00
       17       0.00      -0.80       0.47       1.74      14.00
       18       0.00      -0.76       0.41       1.58       9.00
       19       0.00      -0.78       0.37       1.52      10.00
       20       0.00      -0.76       0.34       1.44       7.00
       21       0.00      -0.81       0.32       1.44      11.00
       22       0.00      -0.73       0.28       1.30       7.00
       23       0.00      -0.74       0.26       1.25       8.00
       24       0.00      -0.71       0.22       1.16       8.00
       25       0.00      -0.65       0.19       1.02       7.00
       26       0.00      -0.69       0.18       1.04       8.00
       27       0.00      -0.66       0.16       0.99      10.00
       28       0.00      -0.61       0.14       0.89       8.00
       29       0.00      -0.56       0.12       0.79       8.00
       30       0.00      -0.58       0.11       0.80       8.00
       31       0.00      -0.52       0.10       0.71       6.00
       32       0.00      -0.48       0.09       0.66       5.00
       33       0.00      -0.55       0.10       0.76       7.00
       34       0.00      -0.52       0.09       0.70       9.00
       35       0.00      -0.50       0.08       0.67       7.00
       36       0.00      -0.43       0.07       0.57       6.00
       37       0.00      -0.42       0.06       0.54       6.00
       38       0.00      -0.34       0.04       0.43       6.00
       39       0.00      -0.41       0.05       0.50       9.00
       40       0.00      -0.46       0.05       0.57       8.00
       41       0.00      -0.32       0.04       0.39       5.00
       42       0.00      -0.26       0.03       0.32       5.00
       43       0.00      -0.27       0.03       0.33       6.00
       44       0.00      -0.27       0.02       0.31       5.00
       45       0.00      -0.24       0.02       0.28       6.00
       46       0.00      -0.20       0.02       0.23       4.00
       47       0.00      -0.15       0.01       0.18       4.00
       48       0.00      -0.17       0.01       0.19       4.00
       49       0.00      -0.20       0.01       0.22       6.00
       50       0.00      -0.29       0.01       0.31       9.00
       51       0.00      -0.18       0.01       0.19       5.00
       52       0.00      -0.09       0.00       0.09       2.00
       53       0.00      -0.14       0.01       0.15       4.00
       54       0.00      -0.19       0.01       0.21       5.00
       55       0.00      -0.31       0.01       0.34       9.00
       56       0.00      -0.09       0.00       0.09       2.00
       57       0.00      -0.03       0.00       0.03       1.00
       58       0.00      -0.03       0.00       0.03       1.00
       59       0.00      -0.03       0.00       0.03       1.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 15: Pop 15)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       8.00       8.00       8.00       8.00       8.00
        1       1.00       6.53       9.74      12.94      23.00
        2       1.00       6.65      10.95      15.25      25.00
        3       0.00       6.90      11.63      16.37      30.00
        4       0.00       7.20      12.06      16.91      27.00
        5       0.00       7.37      12.58      17.80      32.00
        6       0.00       7.43      12.56      17.69      28.00
        7       0.00       7.66      12.65      17.65      29.00
        8       0.00       7.94      12.96      17.98      27.00
        9       0.00       8.01      13.14      18.28      29.00
       10       0.00       7.92      13.24      18.55      29.00
       11       0.00       7.96      13.10      18.23      29.00
       12       0.00       7.89      13.08      18.28      32.00
       13       0.00       7.98      13.14      18.29      33.00
       14       0.00       8.05      13.30      18.55      31.00
       15       0.00       8.22      13.42      18.61      30.00
       16       0.00       8.16      13.31      18.45      30.00
       17       0.00       7.97      13.27      18.58      33.00
       18       0.00       8.09      13.24      18.39      28.00
       19       0.00       8.11      13.20      18.30      33.00
       20       0.00       7.89      13.08      18.27      31.00
       21       0.00       7.82      13.15      18.47      32.00
       22       0.00       7.69      13.07      18.45      30.00
       23       0.00       7.59      13.04      18.49      32.00
       24       0.00       7.66      13.09      18.51      30.00
       25       0.00       7.59      13.06      18.53      37.00
       26       0.00       7.65      13.14      18.62      31.00
       27       0.00       7.60      12.96      18.33      33.00
       28       0.00       7.51      13.06      18.60      31.00
       29       0.00       7.45      12.94      18.43      32.00
       30       0.00       7.54      13.08      18.62      33.00
       31       0.00       7.43      13.02      18.61      29.00
       32       0.00       7.40      12.99      18.59      31.00
       33       0.00       7.24      12.78      18.32      28.00
       34       0.00       7.23      12.88      18.53      30.00
       35       0.00       7.19      12.79      18.39      31.00
       36       0.00       7.33      12.98      18.62      32.00
       37       0.00       7.23      12.82      18.41      31.00
       38       0.00       7.12      12.82      18.51      30.00
       39       0.00       7.14      12.73      18.31      30.00
       40       0.00       7.28      12.75      18.22      27.00
       41       0.00       7.17      12.95      18.72      29.00
       42       0.00       7.04      12.77      18.49      33.00
       43       0.00       6.93      12.65      18.37      28.00
       44       0.00       6.89      12.68      18.48      30.00
       45       0.00       6.84      12.58      18.31      30.00
       46       0.00       6.71      12.61      18.50      31.00
       47       0.00       6.61      12.65      18.69      30.00
       48       0.00       6.79      12.71      18.64      30.00
       49       0.00       6.69      12.61      18.53      30.00
       50       0.00       6.62      12.64      18.67      31.00
       51       0.00       6.70      12.52      18.34      30.00
       52       0.00       6.62      12.60      18.58      30.00
       53       0.00       6.74      12.70      18.66      34.00
       54       0.00       6.81      12.73      18.64      32.00
       55       0.00       6.82      12.67      18.52      30.00
       56       0.00       6.79      12.77      18.74      29.00
       57       0.00       6.65      12.63      18.62      32.00
       58       0.00       6.72      12.52      18.31      32.00
       59       0.00       6.62      12.42      18.23      29.00
       60       0.00       6.71      12.54      18.36      34.00
       61       0.00       6.71      12.59      18.47      31.00
       62       0.00       6.58      12.57      18.55      31.00
       63       0.00       6.56      12.51      18.45      34.00
       64       0.00       6.50      12.40      18.29      28.00
       65       0.00       6.34      12.28      18.22      30.00
       66       0.00       6.41      12.29      18.17      29.00
       67       0.00       6.23      12.25      18.27      29.00
       68       0.00       6.16      12.37      18.57      34.00
       69       0.00       6.13      12.45      18.77      31.00
       70       0.00       6.14      12.46      18.78      32.00
       71       0.00       6.22      12.43      18.64      33.00
       72       0.00       6.25      12.44      18.64      28.00
       73       0.00       6.10      12.36      18.62      32.00
       74       0.00       6.14      12.41      18.68      28.00
       75       0.00       6.16      12.39      18.63      29.00
       76       0.00       6.13      12.43      18.74      34.00
       77       0.00       6.13      12.39      18.65      30.00
       78       0.00       6.10      12.33      18.56      30.00
       79       0.00       6.16      12.33      18.50      29.00
       80       0.00       6.21      12.34      18.47      30.00
       81       0.00       6.03      12.30      18.58      34.00
       82       0.00       5.98      12.22      18.45      30.00
       83       0.00       5.76      11.97      18.18      27.00
       84       0.00       5.63      11.93      18.23      27.00
       85       0.00       5.70      12.20      18.69      28.00
       86       0.00       5.75      12.04      18.33      29.00
       87       0.00       5.76      11.98      18.19      29.00
       88       0.00       5.63      11.83      18.04      30.00
       89       0.00       5.72      12.02      18.31      28.00
       90       0.00       5.66      12.07      18.49      31.00
       91       0.00       5.61      12.04      18.47      32.00
       92       0.00       5.61      11.99      18.37      31.00
       93       0.00       5.66      12.11      18.57      29.00
       94       0.00       5.53      12.11      18.68      31.00
       95       0.00       5.40      11.88      18.35      31.00
       96       0.00       5.51      12.04      18.57      30.00
       97       0.00       5.47      11.93      18.38      28.00
       98       0.00       5.39      11.88      18.36      31.00
       99       0.00       5.35      11.79      18.23      30.00
      100       0.00       5.56      12.01      18.46      34.00

Trajectory summary (Population 16: Pop 16)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.65       2.26       3.86      10.00
        2       0.00       0.33       2.21       4.10      11.00
        3       0.00       0.08       2.04       4.00      10.00
        4       0.00      -0.12       1.84       3.81      10.00
        5       0.00      -0.24       1.73       3.69       9.00
        6       0.00      -0.42       1.56       3.54      12.00
        7       0.00      -0.47       1.42       3.32       9.00
        8       0.00      -0.62       1.28       3.19      11.00
        9       0.00      -0.64       1.16       2.95       9.00
       10       0.00      -0.71       1.10       2.91       9.00
       11       0.00      -0.77       1.00       2.76      10.00
       12       0.00      -0.82       0.94       2.71      10.00
       13       0.00      -0.83       0.87       2.56      10.00
       14       0.00      -0.89       0.81       2.51      11.00
       15       0.00      -0.86       0.73       2.32      11.00
       16       0.00      -0.84       0.65       2.14      10.00
       17       0.00      -0.89       0.61       2.11       9.00
       18       0.00      -0.86       0.55       1.95       9.00
       19       0.00      -0.81       0.48       1.77       9.00
       20       0.00      -0.78       0.44       1.66       7.00
       21       0.00      -0.82       0.42       1.67      10.00
       22       0.00      -0.75       0.36       1.47       7.00
       23       0.00      -0.72       0.31       1.35       7.00
       24       0.00      -0.72       0.28       1.28       7.00
       25       0.00      -0.75       0.27       1.28       8.00
       26       0.00      -0.68       0.21       1.11       8.00
       27       0.00      -0.65       0.20       1.06       7.00
       28       0.00      -0.63       0.19       1.01       7.00
       29       0.00      -0.69       0.19       1.06       8.00
       30       0.00      -0.66       0.17       0.99       9.00
       31       0.00      -0.58       0.14       0.86       8.00
       32       0.00      -0.60       0.14       0.87       8.00
       33       0.00      -0.62       0.12       0.86       8.00
       34       0.00      -0.54       0.10       0.74       8.00
       35       0.00      -0.49       0.09       0.66       7.00
       36       0.00      -0.46       0.08       0.61       7.00
       37       0.00      -0.44       0.06       0.57       6.00
       38       0.00      -0.38       0.05       0.48       6.00
       39       0.00      -0.45       0.05       0.55       9.00
       40       0.00      -0.33       0.04       0.41       5.00
       41       0.00      -0.35       0.04       0.43       6.00
       42       0.00      -0.30       0.03       0.35       8.00
       43       0.00      -0.24       0.02       0.28       5.00
       44       0.00      -0.19       0.02       0.23       4.00
       45       0.00      -0.25       0.02       0.30       5.00
       46       0.00      -0.24       0.02       0.28       5.00
       47       0.00      -0.37       0.03       0.43       7.00
       48       0.00      -0.26       0.02       0.30       5.00
       49       0.00      -0.22       0.02       0.25       5.00
       50       0.00      -0.19       0.01       0.22       4.00
       51       0.00      -0.14       0.01       0.16       3.00
       52       0.00      -0.12       0.01       0.13       3.00
       53       0.00      -0.13       0.01       0.14       3.00
       54       0.00      -0.18       0.01       0.20       5.00
       55       0.00      -0.18       0.01       0.19       5.00
       56       0.00      -0.19       0.01       0.21       5.00
       57       0.00      -0.14       0.01       0.15       4.00
       58       0.00      -0.13       0.00       0.14       4.00
       59       0.00      -0.09       0.00       0.09       2.00
       60       0.00      -0.16       0.01       0.18       5.00
       61       0.00      -0.09       0.00       0.10       3.00
       62       0.00      -0.21       0.01       0.23       7.00
       63       0.00      -0.18       0.01       0.20       6.00
       64       0.00      -0.12       0.00       0.13       4.00
       65       0.00      -0.06       0.00       0.07       2.00
       66       0.00      -0.06       0.00       0.07       2.00
       67       0.00      -0.09       0.00       0.10       3.00
       68       0.00      -0.06       0.00       0.07       2.00
       69       0.00      -0.12       0.00       0.13       4.00
       70       0.00      -0.03       0.00       0.03       1.00
       71       0.00      -0.06       0.00       0.07       2.00
       72       0.00      -0.06       0.00       0.07       2.00
       73       0.00      -0.18       0.01       0.20       6.00
       74       0.00      -0.15       0.00       0.16       5.00
       75       0.00      -0.12       0.00       0.13       4.00
       76       0.00      -0.09       0.00       0.10       3.00
       77       0.00      -0.15       0.00       0.16       5.00
       78       0.00      -0.09       0.00       0.10       3.00
       79       0.00      -0.03       0.00       0.03       1.00
       80       0.00      -0.03       0.00       0.03       1.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00
